"Dataset","Group","CGMS1","CGMS2","MCMDS","DM","PLTHT","BRNHT1","HI","logFYLD","logTOPYLD","logRTNO"
"IITAaugmented","nrTP",0.0395370790846892,0.035758526120469,0.296435660462644,0.745789503762776,7.50963748706644,7.95045677918192,0.0461286705716061,0.346707299011601,0.136430854362722,0.311499792180346
"IITAaugmented","nrTP",-0.0731831518025775,-0.0351823168951813,-0.106259440668802,2.70175849301471,2.98458273481741,-5.37056660129715,-0.0187663264545894,0.201764450552611,0.210014795510587,0.215389511503373
"IITAaugmented","nrTP",0.0456802946161579,0.0444563204669392,0.201300444964848,3.68328588778946,-3.93621301075916,6.47257000589363,-0.00532865669377702,0.0549899913017561,-0.134974933600142,0.109266416232417
"IITAaugmented","nrTP",-0.00280931996044114,0.00786797785948066,0.599967856666127,-2.43381755041571,2.96930829083742,4.76302343284119,0.0262877271031926,0.207795956257192,0.0327802722879144,0.218378310018127
"IITAaugmented","nrTP",-0.04620452716288,-0.0251044885486116,0.0977459606498877,-0.656894662964673,-1.80983874712108,-0.996560088576736,0.0168257614038294,-0.0608166267325535,-0.142219612683202,-0.143435833298526
"IITAaugmented","nrTP",-0.0441471069175188,-0.0240121346873344,0.0955276185222805,-0.773627277484374,-2.09698590021675,-0.873978829545889,0.0169887817315373,-0.0580592936573516,-0.138380323644858,-0.142032297122927
"IITAaugmented","nrTP",-0.0690385267609458,-0.0359311441942741,-0.0997295559889683,3.08419700564073,2.80311009102699,-5.63871195762686,-0.0217312520469846,0.201279842750139,0.216848040106345,0.213388342402818
"IITAaugmented","nrTP",-0.0711553168601836,-0.039749589685211,-0.32277651119388,-0.698303068992528,2.03534868730382,-0.850838667064315,-0.049896943977816,0.265302761245404,0.375651902260132,0.213264147376978
"IITAaugmented","nrTP",-0.172207368419853,-0.0597821895628784,-0.278038364587423,0.360990558750183,-0.0822941992170407,3.4471898974797,0.0420508607454778,0.20374263749198,0.0702296066520976,0.177543324294525
"IITAaugmented","nrTP",0.0110244051598299,-0.000339170462555651,0.296501851061002,-2.66536050987261,3.77582791448554,5.32850844848763,0.0187225603270278,0.288067944275392,0.169191747327155,0.204068062444651
"IITAaugmented","nrTP",0.118425515475052,-0.0136755099755759,-0.178269907581374,-0.0383574586328082,3.82851771456168,2.98286069227713,0.07156576519135,0.266694230356447,-0.015087440323242,0.267357449192806
"IITAaugmented","nrTP",-0.0719993071217823,-0.0385415243767822,-0.317806999645736,-0.670279256670861,2.04439869930339,-0.968838356217854,-0.0493793660631223,0.272330048314709,0.377705259119367,0.21102889335549
"IITAaugmented","nrTP",-0.0749643649685452,-0.0394973067806101,-0.322619455562284,-0.67704293250728,2.15620588696169,-0.913766686396034,-0.0491436300632153,0.268040243668441,0.375082228403656,0.206701759334598
"IITAaugmented","nrTP",-0.160046653575247,-0.0712206489978754,0.400256621369164,-1.31150517448094,-0.17467023550881,2.42756444699519,0.0771237901932997,0.368291389517842,-0.0103369434996567,0.28201414368757
"IITAaugmented","nrTP",-0.156779813610851,-0.0718947498140505,0.412154960540714,-1.24095009701507,-0.144557106780638,2.33238732598305,0.0773329716016707,0.365305633112809,-0.00920185647284684,0.28172253840368
"IITAaugmented","nrTP",-0.157423897072768,-0.0704031578817833,0.407391414011839,-1.2510912299949,-0.297929796328688,2.34599676394061,0.0769383279430201,0.366525335803552,-0.00760779970229895,0.283123218449114
"IITAaugmented","nrTP",0.0895946508634358,0.0353858862022048,0.279253972043222,0.592653811723256,-1.47776614056742,-0.665616854858982,0.00550920221840947,0.0678363880536244,-0.0410284614901942,0.0297065779737707
"IITAaugmented","nrTP",-0.0701995632595463,-0.0154056395342709,-0.183010296420158,2.77654940191579,0.392463061937504,1.86427530047419,-0.00192891007487904,0.234436675961413,0.184376900736477,0.0533926586559797
"IITAaugmented","nrTP",-0.0770235788218237,-0.0165362431173936,-0.201346820632976,2.75013367445487,0.405985177522747,1.58028988408275,-0.00340928313842581,0.23423629701976,0.190325099496244,0.0615311811194761
"IITAaugmented","nrTP",-0.160749890216767,-0.0556321505023861,-0.314804031372592,0.511066289280181,6.15298807364699,-0.00437096537094694,0.0197056089707169,0.308264918916702,0.155030334571242,0.332273417332697
"IITAaugmented","nrTP",-0.164944701921808,-0.0556818284185309,-0.326080201017712,0.733352891852656,6.06038938281704,-0.0657989271716721,0.0210084533827778,0.317021536157049,0.158465386215346,0.3377138871676
"IITAaugmented","nrTP",0.0900607192160115,0.0306710951581181,0.299338456813396,4.93548169696536,1.30140496019808,4.88448265632212,0.0544471993695692,0.306448187561772,-0.0170074125238744,0.295466045132985
"IITAaugmented","nrTP",-0.356396680408113,-0.133893114491176,-0.0646512882407324,0.467548040356727,-5.62844020826297,-7.54681301584917,0.063134817650753,0.415211714036022,0.119808905244674,0.375336995863215
"IITAaugmented","nrTP",0.196863957190681,0.054846809930862,0.349712043715478,2.73156546862539,-6.84708910220588,5.98507908026769,0.030894678198949,0.118101626886079,-0.101108554078214,-0.020896860642496
"IITAaugmented","nrTP",-0.299427193442559,-0.0803288239053571,-0.124572416136046,1.5310956653953,-2.16719231337534,-3.44744755363532,0.0696114799996214,0.254654186974133,-0.00817592841529064,0.256563392949299
"IITAaugmented","nrTP",-0.207214380497801,-0.0626013785758406,-0.250584393373239,1.97598522904349,4.13761197940316,-4.50514120609741,-0.010411748936961,0.191870640997715,0.178969631142546,0.150107470418853
"IITAaugmented","nrTP",-0.168056016949318,-0.0777038421513363,-0.218878690138361,-0.282118312607646,2.42804817596652,-2.22822901363184,0.0329315479815961,0.198837134527757,0.156079831856407,0.212583778822285
"IITAaugmented","nrTP",-0.164418519345334,-0.0757375457598549,-0.184060251298018,-0.547757119491802,0.303487113231419,1.06702674843566,0.0306028436854679,0.384649755490344,0.205835484128429,0.372937186929336
"IITAaugmented","nrTP",-0.165117779463902,-0.0762607356714691,-0.182789531584438,-0.536209137965128,0.408753299806901,1.17596041585658,0.0284295721793952,0.373336647761731,0.199862271687083,0.361108130411614
"IITAaugmented","nrTP",-0.098142019945425,-0.0157977135519804,-0.16145168338955,0.797763452557205,-2.47112186625351,-2.69481045786553,-0.0430966178274014,0.138945761372191,0.206144595346482,-0.00375186219847198
"IITAaugmented","nrTP",-0.0100941678490237,-0.0183885993505218,0.0518507165325201,-1.6952947659539,0.895754742586154,1.58085447116632,0.0591619611137176,0.195796970923801,-0.0779715664610972,0.00293287551436196
"IITAaugmented","nrTP",-0.361883333428866,-0.135627689749889,-0.0719744722078842,0.650405181369613,-5.35074064174438,-7.4421701472823,0.0597776789938984,0.413981488523061,0.12452496361364,0.379936123552035
"IITAaugmented","nrTP",-0.220969661682411,-0.0743545748172646,-0.298208496454636,-2.51450370757169,2.5178568145271,-2.19873263823798,0.0688889701991128,0.416181874994383,0.106307662492565,0.31118529302255
"IITAaugmented","nrTP",-0.201952986001976,-0.0391323665994154,-0.439812423903687,2.30545588865441,1.09864408615539,-11.0478676810313,-0.0566201380373012,0.143004993720333,0.298408284369076,0.0931522507828538
"IITAaugmented","nrTP",-0.348731252805047,-0.132026898380805,-0.0741928627766714,0.547501970147191,-5.5046419737924,-7.34630219324084,0.0627113579586532,0.413698725890568,0.120421206500912,0.378819214315941
"IITAaugmented","nrTP",0.0118987180671592,0.0264222071084175,0.330948933540732,-0.928734892196389,-2.16688439371766,-1.11766917547183,0.0686094307851386,0.216040586627378,-0.0910007013604847,0.153947852513355
"IITAaugmented","nrTP",-0.155337746157348,-0.0344380776557857,0.314729446742016,3.08442935995134,-7.53575310928968,3.28219553697267,0.0604266049518919,0.168345562727045,-0.0682799457914513,0.27775497615277
"IITAaugmented","nrTP",-0.0114276140016737,-0.00467308172739453,0.136785171997519,0.08770656448161,6.33089453651199,4.22884068016453,-0.0139273457651113,-0.165410936393221,-0.110611681426417,-0.167562350014392
"IITAaugmented","nrTP",-0.151061564890355,-0.0465076205926513,-0.33472320027713,-1.12264734523261,-6.82059045595505,-4.57440695069449,0.0222953594018119,0.27259581536407,0.127291372017509,0.175842959706699
"IITAaugmented","nrTP",-0.0284358844803212,-0.0146667858535092,0.254453806816866,1.50221509861925,-2.33037725286459,0.724255511457387,0.0246186084137488,0.284757670436789,0.0989568360264969,0.284035755412105
"IITAaugmented","nrTP",0.0431982545280048,0.0201562566029414,-0.0208122581141393,3.47074396386224,-1.07789558997751,1.71528019870833,0.0215300929670343,0.0544428739585545,-0.0745446689789059,0.0493641333010542
"IITAaugmented","nrTP",-0.281915109971821,-0.0770523434370058,-0.222272935505747,2.17711771594022,-2.61773112981515,-0.172849521725004,0.0351723677766026,0.299902299743247,0.103286499435757,0.261027703898173
"IITAaugmented","nrTP",0.147955996033869,0.0284669543222467,0.442849912189819,1.02709267966026,1.99281584649115,5.44670464938476,-0.00863810916569869,-0.112831045964879,-0.142833401777539,-0.134245977732066
"IITAaugmented","nrTP",0.0475968964367129,0.00304445710193658,0.262672743610172,-2.06417006709883,4.42625881684871,5.41230411435577,-0.0316104978562619,-0.0249564568268767,0.0248532682556343,-0.0650529596909462
"IITAaugmented","nrTP",0.10429012967911,0.0339286159043453,0.442462396864272,4.5313553491132,4.56342901560397,6.3908255750922,-0.0313430387046033,-0.210502069042511,-0.14656051829956,-0.169089703666061
"IITAaugmented","nrTP",-0.0827801418925087,-0.028317543011758,-0.284752944956499,-1.77166626730248,-4.3657820813266,-5.86998810826194,0.033781359555633,0.297837690132063,0.187147487307997,0.248390605227077
"IITAaugmented","nrTP",-0.0543623569339272,-0.0484727279177068,-0.331634537404741,1.86147293460219,1.38338860854611,12.2779208103524,0.000804031741872628,0.127337898548764,0.0454914377118693,0.160553652327171
"IITAaugmented","nrTP",-0.273107167670629,-0.0752026308960597,-0.222346324704033,1.97085193483881,-2.25691290301495,-0.102002341308231,0.0358308951031081,0.30479336019308,0.106367213075141,0.269631710099707
"IITAaugmented","nrTP",-0.148173867436897,-0.0471301190609943,-0.329745165294845,-1.10837204309344,-6.71435022957341,-4.57464308351312,0.0238424909489222,0.283393425710616,0.131015669624159,0.191585547467832
"IITAaugmented","nrTP",0.0889905566175919,0.0432100023096537,0.361293527249503,-0.0519021261336433,-0.563649394037429,-0.374394318964336,0.0436282207268569,0.208864052304699,-0.0303556860943508,0.163601358521988
"IITAaugmented","nrTP",0.0348716988097989,0.0229373577746759,0.205907725869168,0.203884580164886,1.5578552858965,4.60400999472393,0.0881225224086114,0.412126001360208,0.000735743376825079,0.311165840373867
"IITAaugmented","nrTP",0.00453766314759611,0.017599959339861,0.15847992462976,-0.231650714087402,2.01882469205372,5.02175366000857,0.091135665538361,0.496376304484026,0.0645573882010014,0.401450672388009
"IITAaugmented","nrTP",-0.0229903759193869,0.0243047658539709,-0.160393489001003,0.5019219610677,-3.05651711894906,-8.52954688583753,0.0540969700474192,0.2216356038651,0.00114392055388912,0.140605608519538
"IITAaugmented","nrTP",-0.082127470695063,-0.0380275000573654,-0.237806176596304,2.43428682211157,5.48557847340992,-5.68238233556928,0.028688000552932,0.262921418376108,0.0848147472117192,0.217048430350275
"IITAaugmented","nrTP",-0.208386123573394,-0.0735230549173418,-0.138618306882108,0.36504522094555,5.71501875171987,-3.39457568648196,0.0416543616547352,0.372673885255375,0.145405687593963,0.298711232533966
"IITAaugmented","nrTP",-0.211879685054397,-0.0786273505521981,-0.216297627161221,0.498122629022903,-5.19542438760854,-6.30036435992252,0.0532704659068642,0.24555898211849,0.0024219932309061,0.193333500838742
"IITAaugmented","nrTP",-0.0201422496054451,-0.0201393196518934,-0.0277559150844638,0.587488424817078,4.70582080914381,-2.08165792597079,0.0650745826330043,0.337103753442254,0.109018009474928,0.272622756607417
"IITAaugmented","nrTP",0.168981165716572,0.0414840349784044,0.245454434830594,3.07601247995785,-8.32835205947924,-5.86230224304758,0.0193143927613089,-0.0696639583423397,-0.187778148554068,-0.0188806635613474
"IITAaugmented","nrTP",-0.104489396642295,-0.0509954701987351,-0.350026396010177,1.89440068405874,-0.700644463948117,-3.45569254801522,0.00188750978404655,0.222165900439151,0.155928392842949,0.235802177378679
"IITAaugmented","nrTP",-0.129205483213358,-0.0318255269874953,-0.483351644059206,1.14134419611405,-5.31039263280947,-0.486334738202109,0.0564284369382712,0.276122957204103,0.045010364260605,0.361747184963105
"IITAaugmented","nrTP",0.0878072752270284,0.0307866396239212,0.283344901462966,1.22651050984064,3.84338473871156,8.45569273877376,0.0422654046549728,0.310768411590653,0.0892709377368833,0.348696424592014
"IITAaugmented","nrTP",-0.192975074440724,-0.0544218220960576,-0.182540324315944,2.57987347402049,9.20482670866271,4.393679581443,0.0463290738425078,0.424920209505966,0.18865992974944,0.408484212679775
"IITAaugmented","nrTP",0.062881303094083,-0.002164861748518,-0.407644551977337,1.12381908514475,-1.69815128410529,2.43344600300686,-0.0334042546878676,-0.006209856132426,0.126150795569284,0.032149435019625
"IITAaugmented","nrTP",0.176557097987011,0.039979928060338,0.316234614958769,-0.455651059683135,4.12449521962832,-12.6525636200014,0.0329504632601274,0.107370457009701,-0.0443144341888382,0.132584456779924
"IITAaugmented","nrTP",0.0235048896239128,0.0735490765180636,0.189833728743549,-5.09968321353825,-3.27369990433458,-10.7924580934528,0.00927742103905949,-0.0537903885072874,-0.0913077645915555,-0.0477526051683786
"IITAaugmented","nrTP",0.0952703805074619,0.00577053333623029,-0.116188989524451,-4.04965562599433,1.55299282998959,-5.73759191501048,0.0294330510476758,0.124522559972909,0.0142879332085197,0.102364367199909
"IITAaugmented","nrTP",0.00687781781991517,0.0312348130649708,-0.177160224501323,1.44145171362135,1.78645786531943,4.67506847407148,0.0307558088373356,0.209065106852388,0.00262851530283233,0.218792927820426
"IITAaugmented","nrTP",0.0198399113122259,0.0197019175589999,-0.345972659235027,1.21101473479749,0.918971296445897,12.0448296476782,0.0278333540300618,0.253672313860557,0.11940186141875,0.267908613990119
"IITAaugmented","nrTP",-0.0761642732135473,-0.047387615020334,-0.107686622004772,2.68345502854854,-1.80118083646065,1.83160052165584,0.0515073806892139,0.265944241234664,-0.0148714433599728,0.169492198292052
"IITAaugmented","nrTP",-0.0547419311471691,-0.0144332487762962,-0.239517566360165,-0.447518240719746,-2.69148457643103,-3.01100243708623,0.0336409339015106,0.269381640295213,0.125762522871802,0.145503086222051
"IITAaugmented","nrTP",-0.0709140822513101,-0.0855280251114611,-0.194443601358194,-0.0934505822243059,1.62438036019755,-4.72395894616365,0.030547339382408,0.237360480264048,0.115624723663784,0.227657087950018
"IITAaugmented","nrTP",-0.0480143300323226,-0.0435138926719492,-0.154902245028007,2.17124148037057,-2.58451642538363,2.82240514215224,0.0475183983266949,0.153772675897714,-0.0169580500742907,0.135459753123834
"IITAaugmented","nrTP",0.0620615213127357,0.0527193362150068,0.279875612753373,4.71264765519728,-0.593149014988746,2.20830521071996,0.0542540797416062,0.121601520095812,-0.10969601081266,0.172820653578314
"IITAaugmented","nrTP",0.101003549878526,0.0126480305777657,-0.125638735723803,3.04528136651117,-0.476598271109471,4.62674037257811,0.0873393368994618,0.412088046342046,0.0388764669649514,0.444132370932267
"IITAaugmented","nrTP",-0.0843237004876325,-0.0475358647689316,0.393530703707949,-1.64078383621357,-1.53113461300253,2.420302794879,0.0393732050853774,0.131879851031354,-0.148123462063299,0.105361237890303
"IITAaugmented","nrTP",0.0339050305008233,-0.0752319941111039,-0.0282089179967021,-1.1430967740329,-7.87814221453569,1.10543778665825,0.0340370393579276,0.349074770059671,0.197340067977045,0.259387935373291
"IITAaugmented","nrTP",0.0470011936483201,-0.0047781961558702,-0.27194526741434,2.44655207301299,-6.50038616303069,7.52173301093473,0.0600633351146436,0.281406002059886,0.00411581476698985,0.304093763577008
"IITAaugmented","nrTP",-0.0192447574446263,-0.00914419511463433,-0.346585526074627,-1.90886683365674,-1.68417025557033,-3.35300459428784,0.0305850255650962,0.202914760831609,0.0674360096366943,0.161161877048531
"IITAaugmented","nrTP",0.0722505615032778,-0.00833199989355936,0.114605402389723,-1.69263665780018,-2.54072727401212,4.07739500003618,0.0388431171485985,0.165869241561141,-0.0300964013158373,0.142742860378058
"IITAaugmented","nrTP",0.0291906976104722,0.00965261300296469,-0.460277707088866,3.17700617565223,-7.31122288723115,1.2640988861069,0.0472042993391782,0.281508877603822,0.0712246721363112,0.314852543703384
"IITAaugmented","nrTP",-0.03473661314024,-0.0614992497004185,-0.229138795108208,-3.54289988620556,-0.429071296870873,2.36047951821436,-0.0143632865681943,0.138215029419302,0.19063026855264,0.221551803918912
"IITAaugmented","nrTP",-0.0265161197626443,-0.072258782924718,0.314224860175186,-1.8626083465054,-3.90662148405282,-1.80296881139246,0.0488063699179749,0.121032311850415,-0.143668983714799,0.0857371758670019
"IITAaugmented","nrTP",0.149598843647759,0.0381642840731085,0.0651359335149284,1.09544460622902,-0.276535709911239,-2.71905218505706,0.0601634623347512,0.074002812825905,-0.131499972925523,0.078331898589877
"IITAaugmented","nrTP",0.050756305693447,0.0147482242680899,0.200447937014219,0.481494008784965,-1.32084301127218,3.98492782248814,0.0524356699953123,0.256655202916035,-0.0618476636705098,0.276917695902308
"IITAaugmented","nrTP",-0.0275668624115426,-0.0148614446550979,-0.24518440271337,2.00000022183776,0.967345254290594,1.5745328414226,0.0204350785117745,0.0763281527941977,-0.000598877851632536,0.0757368171039121
"IITAaugmented","nrTP",-0.141541519063378,-0.0419933980278795,-0.158234991364594,-1.48001397700883,8.21582720811323,3.45966273722743,-0.00524545494433923,0.235841888381547,0.281135369219156,0.196167563625739
"IITAaugmented","nrTP",0.277086044608182,0.067934539327444,0.241393202046602,-0.805818579058368,-0.771222856453527,-5.45728638788774,0.0555225945064176,-0.0684064803229041,-0.269835614714475,-0.108987886219892
"IITAaugmented","nrTP",-0.0053887735344461,-0.00195837871832738,0.113556634917044,-1.13926555351354,1.99709997316316,4.26657371994653,0.0150005113844004,0.167194739355278,0.11479039001878,0.184273974303548
"IITAaugmented","nrTP",-0.119174895404635,-0.0231542995273323,-0.479646401402872,-2.03891843121866,-0.647538424026977,-15.9521916208935,0.0108040479759639,0.202283949904642,0.112545439488406,0.140556174586698
"IITAaugmented","nrTP",-0.0737174599561792,-0.0461809099300963,-0.121078581341113,2.25284671462219,-2.07943651073793,1.61795499325202,0.0523824551081201,0.263719572171547,-0.0166950425525552,0.170196284016625
"IITAaugmented","nrTP",-0.00317265296106891,-0.000864956540517851,-0.0891006056275452,-1.92201820484564,1.94980574610976,-3.67378095909493,-0.0288429692868239,-0.00283367259207725,0.0661858756975724,-0.002234698280998
"IITAaugmented","nrTP",-0.0770968435156483,-0.0189153558769937,-0.0518760619651267,2.95100057430195,3.93938955611728,2.64860586644617,0.00744412824762132,0.201512731245086,0.0556927991602377,0.147670934278901
"IITAaugmented","nrTP",-0.0208527469699609,-0.019893915868667,-0.42887442405221,3.71268846678103,4.04961975118194,-2.13408549837872,0.0131139893878859,0.285692989802569,0.117738051308441,0.206515304481971
"IITAaugmented","nrTP",-0.121488193666532,-0.0652175066334252,-0.15277739082756,-0.586662123322621,-0.158429735311987,-1.7405296237619,0.0778449149570631,0.411421301220671,0.036660404798679,0.335939983878692
"IITAaugmented","nrTP",-0.0439799174959425,-0.0187715245958375,-0.196562402602984,3.52098380238816,6.59057138525267,3.40829386573776,-0.00391623223493435,-0.0173697912792571,-0.0354471485654015,0.0421069753277426
"IITAaugmented","nrTP",-0.13832602408877,-0.0301374870209223,-0.285044146518418,-2.846374534788,4.21740077590148,2.8122547525876,0.0151862501590145,0.251954855606882,0.186594194179249,0.2918740013145
"IITAaugmented","nrTP",-0.0815378154783795,-0.0197011241627553,-0.039132146512412,1.26923245515287,3.26679714598308,2.34975409959785,0.0214434272690666,0.23847988696037,0.0540892960148034,0.141660514221716
"IITAaugmented","nrTP",-0.196958238313229,-0.0284079992874225,-0.361904383731487,-0.196642834549056,5.96845573764621,-2.52514303058542,0.0228972089930064,0.0153795581745042,-0.0610009371015924,0.0606095469525302
"IITAaugmented","nrTP",0.022633091102943,-0.025924057072216,-0.295273796988492,1.02146192800242,-2.32617224133589,-7.52399349244761,0.04378279865906,0.280115357597412,0.023265476791912,0.286604431803864
"IITAaugmented","nrTP",-0.105534604324056,-0.0621806792982245,-0.0810669306394557,1.98966653950734,5.38130113006012,7.59887828201435,0.0463944556065965,0.476486553255559,0.291329910850911,0.419311035288838
"IITAaugmented","nrTP",0.171005890789188,0.0312000775431724,0.225857572398184,0.360180179793563,-0.377308222969688,3.79359195620989,0.0327762799492443,0.0827146583604362,-0.0251894008552094,0.0526855636163744
"IITAaugmented","nrTP",-0.278559126206142,-0.0560561939292045,-0.203452712811376,1.83556708359666,4.23461420105529,-6.96745857454667,0.00200596493704675,0.143847567395571,0.130291572217027,0.131044673544136
"IITAaugmented","nrTP",-0.151885801477981,-0.0233557119824958,-0.154633125273281,-0.0476895469422996,2.11249095217862,8.86096844519382,0.00450622529342862,-0.0257565184628876,-0.0664150089788563,-0.0671555537508879
"IITAaugmented","nrTP",-0.162150136094614,-0.0329518403662956,-0.134165821304033,0.64946912499647,16.376407097484,5.74176682687151,-0.0640340366093437,0.180432851565819,0.37079778859781,0.103624762753279
"IITAaugmented","nrTP",-0.00290111457639514,0.00294920003069711,-0.14424886879499,0.560333996640194,6.42720932927023,-0.0590831322854624,-0.0420270992981139,0.233339091163089,0.256861922300066,0.26642040578223
"IITAaugmented","nrTP",0.158513998168006,0.0458104705701464,-0.250439952122716,1.02797875594336,3.18204841991059,4.28587076887856,-0.0509611802250143,0.10509663759856,0.226736680389456,0.0600694017422799
"IITAaugmented","nrTP",-0.056815604308108,-0.000963785518346809,-0.344617993953236,2.58699645123461,15.1500564818179,-4.53620882149951,0.0127025208846064,0.29536839162849,0.164686561601757,0.263161685147953
"IITAaugmented","nrTP",-0.114417944174401,-0.0358855093383674,0.085671633576784,3.2471754834819,5.6967901295676,1.0555449895556,-0.00669584573523237,0.169272331663689,0.135208989463041,0.163689752345852
"IITAaugmented","nrTP",-0.131558853210942,-0.0152717674916921,0.0472372885773586,-0.916122166691296,3.34055035414922,-5.29421647345382,0.0580228541675134,0.408629221877822,0.153234175998331,0.374632315579937
"IITAaugmented","nrTP",-0.0905950538171708,-0.0119567763721799,-0.190052295853369,1.84672580536884,17.9525620112187,-4.92885226412369,-0.0699282836050669,0.0651881427782662,0.215099590414889,-0.0306108666897142
"IITAaugmented","nrTP",-0.107818321570253,-0.0623632898034321,-0.0597512174198228,1.97116040474191,5.15681824092302,7.31691416734154,0.0451044465095395,0.474964430049164,0.294822185374202,0.411406483713359
"IITAaugmented","nrTP",0.000371373391686865,0.00147722743175955,-0.0986830282528064,2.05974176418572,8.15056961525852,23.9995632860221,0.0576325235454743,0.230643052279126,0.00121592158523791,0.171454115005546
"IITAaugmented","nrTP",-0.129937198132485,-0.0175451047223357,-0.393954078276839,5.53043043593592,6.77969581224226,1.32340979206696,0.0286398071485941,0.357801221594722,0.211253213674094,0.298373370854752
"IITAaugmented","nrTP",-0.049673716164796,-0.0183765699674507,-0.380732504164377,-0.187503286661364,-2.10315162446944,-3.42051903822907,0.0289896837444246,0.31125363495927,0.173299017905204,0.321361959710418
"IITAaugmented","nrTP",-0.0814647697696244,-0.0359033468941438,0.05544949336005,-1.46042929287691,7.14965924055282,4.31179372379888,0.0428784579620954,0.308036613781975,0.100665012960353,0.255526740196771
"IITAaugmented","nrTP",0.292869651194858,0.146596132159914,0.347331761574355,-0.369558311177963,7.44902568970985,3.34065216631118,0.053036230829899,0.216687025391827,0.00153399635734339,0.186042345041027
"IITAaugmented","nrTP",-0.00758879671523486,0.024534004845414,-0.323180428451808,-0.387889394677745,-7.90309150101066,-1.2412264765094,-0.00296984809205928,0.179893052206306,0.126216299342831,0.322811767972438
"IITAaugmented","nrTP",0.460846050504174,0.0966690843787239,-0.0918897434195178,1.41075258010672,-1.53769578500146,-0.141629856205565,0.0794882560238269,0.141722589907205,-0.158753877460304,0.142411995764062
"IITAaugmented","nrTP",-0.149280451577713,-0.0263721176419809,-0.182486477426354,-0.361006232352734,2.22264813472096,9.56582322098205,0.00633845334191631,-0.00782763100101866,-0.0568524443141056,-0.0470740943864306
"IITAaugmented","nrTP",0.159335084186587,0.0489441207948416,0.205386044263756,-0.539717409089591,-1.92115892197982,-0.651105267465363,0.0417329220917461,0.11112599265645,-0.0460543589780402,0.0771204478758787
"IITAaugmented","nrTP",0.108920406934072,0.0415482523840224,-0.0267541294277752,1.74637315065691,6.54129442541189,3.99653393073703,0.0236430062267604,0.0218130344950973,-0.0472728623590339,0.0537452283590509
"IITAaugmented","nrTP",-0.0575809762638062,-0.0134265361605513,-0.233632456168921,-1.00539307971894,-1.3904412454385,-1.14044973777086,0.0196554078271015,0.11804663902004,0.0117767348209762,0.0751573906054838
"IITAaugmented","nrTP",0.0117603111364942,0.0173452317542245,-0.361308380434638,3.87940559295539,0.586521202530673,2.98618604731552,0.0355285830134278,0.304657491633919,0.0375827086705496,0.341147303154626
"IITAaugmented","nrTP",-0.130803185222981,-0.05239515582548,0.0249941696462754,2.66985851174193,7.15735852817545,6.36329100672108,-0.0155999693768933,0.104621849504479,0.0642685737586148,0.144901343729872
"IITAaugmented","nrTP",-0.153403939510626,-0.0360565009852929,-0.353104970672991,3.8673269879838,1.97796659603567,-2.00144079890143,0.0265500914788307,0.237540237546873,0.0864059422243758,0.371438540593743
"IITAaugmented","nrTP",-0.0898820126651831,-0.0144744878302863,-0.319140014951869,3.51500644064626,-5.16872318906477,1.98928692365185,0.0846044124609607,0.182426639449815,-0.0937753625204573,0.116198555684904
"IITAaugmented","nrTP",-0.360388098148429,-0.0473326425013204,0.0861535410405918,3.15715484212728,-1.41907581456469,8.4360153421819,0.045444764559732,0.125224608606343,-0.0674825766943166,0.191342239864652
"IITAaugmented","nrTP",-0.100462962277475,-0.0274424927172983,-0.316326314822934,1.40149539844621,-5.96168186171967,-2.29972154699599,0.00832595070160116,0.089653197207153,0.0168351956480233,0.114313750026609
"IITAaugmented","nrTP",0.145274224080348,0.0117728707732827,-0.264519149188646,4.46297227116163,-4.46117002920851,2.4904163691017,0.0864855452442291,0.409438460430996,0.0356415661673964,0.366380265155539
"IITAaugmented","nrTP",-0.216782596614265,-0.0948728270678139,-0.35582303308202,-1.61386211305859,-0.107571562395938,0.74188155879317,0.0114060938836016,0.207962470067881,0.0921136696994907,0.203416212772205
"IITAaugmented","nrTP",-0.12384941023332,-0.0479496510524289,-0.301607975937513,1.5216427510261,-0.464043827625301,4.40267565725171,0.0341753774114543,0.131044686516016,-0.0327727671764567,0.23945639889531
"IITAaugmented","nrTP",0.0754377104277087,0.00852128399674265,-0.179659913209218,-0.816678306116252,4.41041878090439,1.44339859484373,0.00567072806179471,0.197043225351452,0.124205618805429,0.171889928676769
"IITAaugmented","nrTP",-0.00672847726044434,-0.0159180599902979,0.212188211912582,-0.668465999214281,-5.3925492786103,0.440380706436133,0.0332965640213121,-0.156695210479558,-0.320741414891881,-0.0968229083264738
"IITAaugmented","nrTP",-0.118594429329685,-0.0475774521048836,-0.330530111354427,1.65364834897134,-0.232037142695198,4.12291464043711,0.0374862589142192,0.181231997049974,0.000197737518426139,0.291089585479807
"IITAaugmented","nrTP",-0.0329666587949322,-0.011938036670519,-0.121026753229482,1.73774398556778,0.60813457228853,4.43844022623282,-0.00873282062525598,-0.0589445008646487,-0.0141706569627145,0.0173324313019313
"IITAaugmented","nrTP",-0.29706444211903,-0.0701501849924821,-0.211596008791725,2.72940759658319,11.798397256196,8.25116914197052,0.00695456353349235,0.231860296812608,0.171200052606334,0.278503292413467
"IITAaugmented","nrTP",-0.114886855976069,-0.0124487430362196,0.106084225460983,0.792990612093409,-1.73640974445447,5.01316422129278,-0.0148455305559235,-0.0498395280636898,-0.0306532585770597,-0.0149929748403187
